ID,Time_Stamp,UK10YB_GBP,JP225_USD,UK100_GBP,USD_JPY,GBP_JPY,BREXIT_BARO,SPX500_USD,XAG_USD,EU50_EUR,HK33_HKD,GBP_SGD,USD_THB,XAG_SGD,FR40_EUR,NZD_SGD,USB10Y_USD,EUR_NZD,ZAR_JPY,GBP_CHF,AUD_CAD,XAG_CHF,SG30_SGD,NZD_CHF,USD_CNH,AUD_HKD,US30_USD,USD_SGD,CHF_ZAR,XAG_AUD,EUR_HUF,GBP_USD,XAG_HKD,NZD_CAD,NZD_HKD,EUR_GBP,EUR_PLN,EUR_JPY,XAG_CAD,XAG_EUR,NL25_EUR,DE10YB_EUR,USB05Y_USD,XAU_GBP,USD_ZAR,EUR_SEK,USD_MXN,AUD_USD,USD_SEK,CAD_JPY,TWIX_USD,TRY_JPY,XCU_USD,EUR_ZAR,AUD_SGD,NZD_JPY,SUGAR_USD,XAU_NZD,GBP_ZAR,CN50_USD,XAG_JPY,XAG_GBP,DE30_EUR,AUD_CHF,USB30Y_USD,USD_HUF,GBP_NZD,EUR_USD,XAU_EUR,USD_PLN,XAU_HKD,SGD_CHF,NATGAS_USD,USD_INR,USB02Y_USD,US2000_USD,HKD_JPY,XAG_NZD,USD_SAR,XAU_CAD,EUR_SGD,CAD_HKD,XPD_USD,BCO_USD,GBP_PLN,NAS100_USD,SGD_HKD,WHEAT_USD,XAU_JPY,XPT_USD,CAD_CHF,EUR_CAD,CHF_HKD,EUR_NOK,EUR_HKD,IN50_USD,EUR_DKK,CAD_SGD,AUD_JPY,WTICO_USD,XAU_SGD,SOYBN_USD,USD_CHF,XAU_USD,EUR_CZK,XAU_XAG,AUD_NZD,USD_CZK,XAU_CHF,EUR_CHF,GBP_AUD,USD_NOK,AU200_AUD,CHF_JPY,USD_CAD,CORN_USD,GBP_CAD,USD_DKK,EUR_TRY,XAU_AUD,EUR_AUD,NZD_USD,USD_HKD,GBP_HKD,SGD_JPY,USD_TRY
109,"2020-12-16 11:37:21",135.739,26791.8,6550.2,103.622,139.329,NULL,3694.8,24.66224,3537.8,26474.4,1.79114,30.036,32.85282,5559,0.94628,138.358,1.71166,6.958,1.19092,0.95988,21.84261,326.79,0.62915,6.5243,5.8585,30193.3,1.33211,16.81526,32.63302,355.76,1.34458,191.19718,0.90222,5.50672,0.90428,4.44139,125.992,31.32278,20.28498,620.625,176.011,125.791,1380.278,14.89278,10.1912,19.92982,0.75574,8.38249,81.585,572,13.218,3.52834,18.10805,1.00674,73.61,0.13882,2612.603,20.02458,16783,2555.6,18.34352,13408.8,0.66934,172.78,292.599,1.89281,1.2159,1526.366,3.65227,14386.846,0.66487,2.606,73.483,110.475,1961.73,13.36716,34.72076,3.75153,2357.162,1.6197,6.10356,2336.291,50.653,4.91155,12611,5.8193,5.956,192309,1046.11,0.69733,1.54426,8.75264,10.59667,9.42556,13633.6,7.4422,1.04883,78.312,47.523,2472.265,11.86,0.88567,1855.902,26.30635,75.252,1.06389,21.63485,1643.716,1.0769,1.77913,8.71518,6716.5,116.995,1.27007,4.166,1.70772,6.12082,9.53209,2455.725,1.60883,0.71036,7.75194,10.42316,77.787,7.83846
110,"2020-12-16 11:57:16",135.739,26761.8,6546.2,103.554,139.25,NULL,3692.8,24.67986,3534.8,26446.3,1.79106,30.045,32.87148,5559,0.94664,138.357,1.71114,6.954,1.1907,0.96002,21.85316,326.76,0.62933,6.52461,5.85918,30177,1.33192,16.81786,32.65202,355.76,1.34472,191.31387,0.90267,5.50948,0.90438,4.44166,125.938,31.34442,20.29302,620.625,176.011,125.791,1381.494,14.89162,10.1885,19.92842,0.75584,8.37742,81.532,571.9,13.208,3.52264,18.11082,1.00672,73.6,0.13882,2613.756,20.02504,16768.5,2555.7,18.35309,13398.6,0.66928,172.716,292.533,1.89202,1.21618,1527.519,3.65171,14400.788,0.66482,2.604,73.438,110.475,1960.53,13.3586,34.72442,3.75153,2359.54,1.61984,6.10322,2335.603,50.643,4.91128,12605.4,5.82006,5.954,192370,1047.096,0.69716,1.54457,8.75452,10.59684,9.42757,13639.5,7.44225,1.04866,78.272,47.503,2474.338,11.86,0.88546,1857.73,26.30235,75.273,1.06346,21.6265,1644.917,1.07686,1.77911,8.71352,6701.5,116.95,1.27004,4.163,1.708,6.11942,9.53516,2457.762,1.60899,0.71074,7.75182,10.42406,77.748,7.83812
111,"2020-12-16 12:17:11",135.739,26756.8,6545.7,103.543,139.207,NULL,3692,24.69111,3535.2,26443.6,1.79032,30.063,32.87893,5559,0.94614,138.357,1.7116,6.95,1.1905,0.9601,21.86224,327.07,0.62914,6.52247,5.85466,30170.5,1.33161,16.82703,32.69198,355.762,1.34448,191.43764,0.90319,5.50781,0.9045,4.4381,125.916,31.3866,20.3067,620.625,176.004,125.791,1381.558,14.89917,10.18783,19.94212,0.7553,8.37819,81.453,572.4,13.206,3.5224,18.11929,1.00572,73.567,0.13882,2614.004,20.03191,16765.2,2557,18.36808,13399.3,0.66876,172.716,292.536,1.89225,1.2161,1527.394,3.65006,14398.426,0.66493,2.603,73.442,110.475,1959.63,13.3569,34.75749,3.75153,2361.138,1.61946,6.09826,2337.72,50.633,4.90666,12602.4,5.82138,5.954,192346,1046.486,0.69658,1.54588,8.75484,10.59778,9.42724,13640.4,7.44225,1.04758,78.208,47.496,2473.418,11.858,0.88546,1857.472,26.3025,75.227,1.06302,21.6282,1644.816,1.0768,1.78004,8.71454,6698.5,116.941,1.27117,4.166,1.70902,6.11983,9.53444,2459.482,1.61019,0.71052,7.7518,10.4221,77.755,7.83894
112,"2020-12-16 12:37:06",135.739,26734.2,6541.7,103.514,139.204,NULL,3691,24.67152,3533.2,26443.6,1.79076,30.058,32.85371,5559,0.94549,138.357,1.71275,6.946,1.19075,0.96112,21.84516,326.53,0.62868,6.52122,5.8558,30159,1.33164,16.83041,32.65977,355.796,1.34478,191.24906,0.90336,5.50394,0.90428,4.43864,125.884,31.38958,20.28741,620.625,176.015,125.791,1381.248,14.90232,10.18842,19.95142,0.75541,8.37909,81.36,572,13.204,3.51917,18.12256,1.00594,73.498,0.13882,2616.024,20.04034,16766.1,2553.8,18.34614,13392.6,0.66888,172.716,292.584,1.894,1.2161,1527.414,3.65044,14398.794,0.66492,2.602,73.408,110.475,1958.43,13.35345,34.74764,3.75168,2363.264,1.6194,6.09276,2338.227,50.623,4.90854,12602.8,5.82124,5.954,192270,1046.64,0.69594,1.54723,8.75476,10.60428,9.4269,13651.6,7.44226,1.04662,78.196,47.484,2473.496,11.856,0.88544,1857.474,26.30415,75.288,1.06393,21.62995,1644.642,1.07675,1.7802,8.71948,6692.5,116.906,1.2723,4.166,1.71099,6.11982,9.53386,2458.836,1.60982,0.71002,7.75182,10.42449,77.734,7.83918
113,"2020-12-16 12:57:01",135.739,26732,6541.3,103.493,139.246,NULL,3691.6,24.6656,3533.7,26443.6,1.7915,30.05,32.84334,5559,0.94555,138.357,1.71264,6.946,1.19122,0.96169,21.83781,326.62,0.62872,6.52051,5.85939,30169.5,1.33154,16.82765,32.63162,355.772,1.34543,191.20152,0.9035,5.5046,0.90392,4.4387,125.868,31.38266,20.2812,620.625,176.015,125.791,1380.53,14.89862,10.18764,19.93978,0.75584,8.37732,81.343,572.1,13.201,3.5167,18.11918,1.00644,73.493,0.13882,2615.648,20.04506,16764.7,2552.7,18.33192,13394.2,0.6692,172.716,292.542,1.89468,1.21618,1527.283,3.65021,14398.15,0.66492,2.601,73.456,110.475,1959.08,13.35092,34.73392,3.75168,2363.225,1.61936,6.09274,2337.532,50.643,4.91053,12604.8,5.82177,5.949,192233,1045.468,0.69586,1.54737,8.75552,10.60267,9.42752,13632,7.44226,1.04654,78.228,47.507,2473.22,11.85,0.88536,1857.406,26.30405,75.304,1.0644,21.6283,1644.503,1.07672,1.78006,8.71782,6683.4,116.894,1.27232,4.163,1.71188,6.11942,9.53469,2457.448,1.60899,0.71013,7.75175,10.42998,77.724,7.83876
114,"2020-12-16 13:16:56",135.739,26751.9,6541.7,103.436,139.294,NULL,3692.6,24.65994,3535.2,26443.6,1.79292,30.042,32.8309,5559,0.94666,138.342,1.71083,6.946,1.19214,0.96242,21.8296,326.78,0.62944,6.51906,5.8628,30178.8,1.33134,16.8216,32.60561,355.764,1.3467,191.14156,0.90482,5.512,0.90329,4.43889,125.826,31.38114,20.27164,620.625,176.003,125.783,1378.938,14.89084,10.1896,19.93479,0.75631,8.37676,81.285,571.3,13.2,3.51819,18.11434,1.0069,73.548,0.13882,2611.634,20.0535,16768.6,2550.7,18.3094,13399.6,0.6695,172.686,292.47,1.89392,1.21648,1526.556,3.64953,14395.31,0.66492,2.606,73.436,110.475,1959.83,13.34334,34.68078,3.75168,2363.155,1.61955,6.09156,2338.904,50.653,4.91403,12604,5.82257,5.948,192082,1045.894,0.69566,1.54804,8.75693,10.602,9.42993,13640.1,7.44226,1.0462,78.228,47.517,2472.329,11.857,0.88522,1857.016,26.30415,75.305,1.06363,21.6229,1643.876,1.07684,1.78064,8.71551,6684.4,116.844,1.27256,4.166,1.71374,6.11788,9.53201,2455.364,1.60844,0.71106,7.75185,10.43922,77.692,7.83496
115,"2020-12-16 13:36:51",135.739,26744.4,6539.7,103.484,139.278,NULL,3690.9,24.66234,3533.2,26426.6,1.79218,30.052,32.84038,5559,0.94584,138.342,1.7123,6.949,1.19167,0.96226,21.83727,327.25,0.62892,6.52213,5.85808,30160,1.3316,16.81964,32.63488,355.778,1.34588,191.17744,0.90442,5.50614,0.9037,4.43591,125.863,31.40306,20.2777,620.625,176.001,125.783,1379.166,14.89244,10.18919,19.94727,0.7557,8.37816,81.271,572.8,13.218,3.51521,18.11264,1.0063,73.504,0.13882,2613.232,20.04344,16775.8,2552.2,18.32433,13391.4,0.66912,172.718,292.534,1.89482,1.21623,1526.184,3.64734,14388.816,0.66493,2.6,73.444,110.475,1957.58,13.34975,34.72078,3.75168,2363.526,1.61954,6.08786,2337.824,50.608,4.9086,12601.2,5.8214,5.946,192092,1045.286,0.69536,1.54865,8.75494,10.60236,9.42797,13645.8,7.44226,1.04578,78.202,47.477,2471.704,11.854,0.88542,1856.192,26.3036,75.266,1.06397,21.6268,1643.546,1.07689,1.78098,8.71764,6674.9,116.876,1.27332,4.166,1.7137,6.11911,9.52201,2456.292,1.60942,0.7103,7.7518,10.43299,77.714,7.82868
116,"2020-12-16 13:56:46",135.739,26769.4,6543,103.456,139.31,NULL,3692.9,24.65456,3535.2,26446.3,1.7928,30.05,32.82522,5559,0.94556,138.342,1.71266,6.946,1.19224,0.96194,21.8289,327.3,0.6288,6.52366,5.8547,30176.5,1.3314,16.8234,32.64338,355.776,1.34655,191.14996,0.90452,5.50525,0.90328,4.43562,125.834,31.40042,20.26996,620.625,176.001,125.775,1377.348,14.89526,10.19654,19.92744,0.7553,8.38298,81.231,572.6,13.214,3.51794,18.11756,1.00557,73.474,0.13882,2611.542,20.05722,16777.6,2550.7,18.31256,13402.4,0.6687,172.686,292.511,1.89604,1.21631,1524.798,3.64706,14377.698,0.665,2.6,73.442,110.475,1959.03,13.34613,34.71545,3.75168,2362.136,1.61943,6.08645,2337.268,50.613,4.91058,12607,5.82228,5.94,191894,1044.44,0.6952,1.54912,8.75524,10.60267,9.42859,13651.3,7.44224,1.0454,78.14,47.487,2469.261,11.858,0.88539,1854.628,26.30485,75.23,1.0635,21.6265,1642.268,1.07692,1.78282,8.71702,6679.4,116.846,1.27362,4.166,1.71494,6.11876,9.52243,2455.838,1.61043,0.71019,7.7518,10.43819,77.705,7.82854
117,"2020-12-16 14:16:41",135.739,26755.7,6543.3,103.49,139.322,NULL,3692.6,24.64206,3535.2,26444.2,1.79242,30.048,32.80806,5559,0.94545,138.326,1.7127,6.948,1.192,0.96179,21.82241,327.36,0.62874,6.52265,5.85485,30172.5,1.33137,16.81785,32.62638,355.781,1.34628,191.07266,0.90434,5.5049,0.90338,4.43579,125.866,31.38006,20.26438,620.625,176.002,125.783,1378.162,14.89226,10.19374,19.92032,0.75528,8.38194,81.264,572.2,13.219,3.51696,18.1115,1.00557,73.488,0.13882,2612.935,20.05024,16785.3,2550.6,18.30806,13405.8,0.66872,172.656,292.539,1.89584,1.21622,1525.634,3.64722,14382.886,0.66504,2.594,73.45,110.475,1958.83,13.34951,34.70644,3.75168,2362.906,1.61929,6.08739,2337.086,50.643,4.91019,12609.6,5.8225,5.937,192030,1042.502,0.6953,1.54883,8.755,10.60372,9.42812,13644.2,7.44223,1.04552,78.162,47.537,2470.165,11.85,0.88542,1855.356,26.30545,75.294,1.06356,21.62845,1642.938,1.07684,1.78256,8.71884,6679.4,116.884,1.27344,4.163,1.71442,6.11911,9.5216,2456.754,1.61028,0.71014,7.75191,10.43642,77.726,7.82836
118,"2020-12-16 14:36:37",135.739,26744.4,6542.6,103.598,139.366,NULL,3691.8,24.69272,3534.6,26453.2,1.79116,30.046,32.88056,5559,0.94512,138.341,1.71302,6.956,1.1913,0.96196,21.86664,327.28,0.62859,6.52298,5.85491,30169,1.33148,16.81368,32.69369,355.788,1.34524,191.41874,0.90406,5.50262,0.9039,4.4355,125.968,31.44952,20.3076,620.625,176.005,125.776,1380.568,14.88936,10.19389,19.93554,0.75528,8.38416,81.342,572.4,13.234,3.51622,18.10448,1.00564,73.538,0.13882,2616.384,20.02968,16809.8,2558.2,18.35604,13406.9,0.66883,172.686,292.598,1.89516,1.21594,1527.374,3.6478,14397.636,0.66508,2.595,73.462,110.475,1958.18,13.36418,34.78682,3.75168,2365.38,1.619,6.08654,2337.078,50.538,4.9071,12607.4,5.82209,5.924,192404,1042.164,0.69529,1.54866,8.75392,10.6023,9.42596,13657.7,7.44299,1.04542,78.247,47.407,2472.808,11.856,0.88555,1857.188,26.3049,75.21,1.06401,21.63315,1644.633,1.07681,1.78112,8.71898,6678.6,116.985,1.27364,4.161,1.71334,6.12126,9.51783,2458.956,1.60991,0.70983,7.75203,10.4281,77.808,7.8279
119,"2020-12-16 14:56:32",135.739,26749.4,6542.6,103.537,139.406,NULL,3692.8,24.75375,3535.4,26433.3,1.79234,30.046,32.95108,5559,0.94523,138.326,1.71258,6.957,1.19216,0.96216,21.91734,327.36,0.62872,6.52061,5.85804,30174,1.33116,16.80688,32.75996,355.732,1.34645,191.944,0.90418,5.5051,0.90317,4.43654,125.911,31.51982,20.35732,620.625,176.003,125.776,1379.588,14.88116,10.1948,19.91248,0.75561,8.38327,81.312,572.3,13.262,3.52019,18.09668,1.00584,73.522,0.13882,2615.95,20.03658,16787.1,2563.2,18.38778,13413,0.66903,172.686,292.524,1.89614,1.21608,1527.488,3.64848,14400.391,0.66515,2.598,73.492,110.475,1959.58,13.3549,34.8636,3.75168,2365.279,1.61879,6.08853,2339.633,50.583,4.91219,12612.8,5.82406,5.934,192324,1043.824,0.69535,1.54848,8.75605,10.6006,9.42795,13664.6,7.44252,1.0454,78.233,47.45,2472.682,11.858,0.88542,1857.546,26.30705,75.038,1.06412,21.6324,1644.7,1.07675,1.78192,8.71678,6683.7,116.936,1.27334,4.164,1.71446,6.12012,9.49374,2458.34,1.60942,0.71008,7.75274,10.43868,77.78,7.80604
120,"2020-12-16 15:16:27",135.739,26749.4,6543.3,103.496,139.388,NULL,3694.1,24.80238,3537.2,26459.1,1.79232,30.046,32.99098,5559,0.94492,138.326,1.71275,6.955,1.19221,0.96262,21.95631,327.38,0.62866,6.52238,5.86141,30191,1.33056,16.8136,32.80521,355.525,1.34712,192.25324,0.9042,5.50564,0.9033,4.43584,125.888,31.57777,20.39108,620.625,175.986,125.768,1379.211,14.8823,10.19928,19.90646,0.75605,8.38568,81.29,572.4,13.254,3.52069,18.10251,1.00596,73.502,0.13882,2615.298,20.04813,16810.2,2566.8,18.41476,13414.8,0.66929,172.656,292.304,1.89686,1.21634,1527.069,3.64709,14399.844,0.66532,2.59,73.518,110.475,1960.945,13.3505,34.92506,3.75167,2364.894,1.61839,6.089,2340.502,50.528,4.91182,12612,5.82662,5.946,192224,1044.678,0.6953,1.54858,8.7576,10.60152,9.42984,13662,7.44244,1.04504,78.249,47.405,2471.388,11.866,0.88525,1857.404,26.3087,74.888,1.06461,21.6294,1644.156,1.07678,1.7811,8.7157,6683.7,116.911,1.27318,4.171,1.71446,6.11876,9.49769,2456.556,1.6088,0.7102,7.75267,10.44029,77.791,7.80706
121,"2020-12-16 15:36:22",135.739,26752,6546.2,103.42,139.263,NULL,3694,24.8112,3536.2,26449.8,1.7917,30.046,33.01032,5555.6,0.94592,138.357,1.7119,6.952,1.19175,0.96324,21.96012,327.07,0.62919,6.51685,5.86788,30183.5,1.33054,16.81354,32.78089,355.923,1.34657,192.38907,0.90476,5.51168,0.90381,4.43878,125.867,31.57635,20.38985,620.865,176.014,125.791,1379.614,14.88014,10.1981,19.88916,0.75688,8.37971,81.268,573.3,13.245,3.5259,18.11002,1.00708,73.525,0.13882,2613.151,20.03723,16799.4,2566.4,18.42846,13410.6,0.66985,172.748,292.436,1.89412,1.21703,1526.422,3.64694,14401.602,0.66515,2.583,73.506,110.475,1960.33,13.33996,34.90252,3.75167,2364.206,1.61936,6.09194,2338.218,50.553,4.91119,12610.4,5.82673,5.941,192138,1046.638,0.69542,1.54886,8.76004,10.60063,9.43554,13641.8,7.4424,1.04554,78.28,47.42,2471.815,11.866,0.88504,1857.746,26.3156,74.872,1.0646,21.62205,1644.204,1.07708,1.77907,8.71004,6679.6,116.859,1.27262,4.172,1.71363,6.11506,9.50365,2454.538,1.60796,0.71092,7.75272,10.43974,77.728,7.80864
122,"2020-12-16 15:56:17",135.739,26764.4,6550,103.462,139.392,NULL,3695.3,24.78326,3539.2,26472.2,1.79278,30.048,32.97548,5560.3,0.94535,138.341,1.71257,6.961,1.19246,0.96269,21.93542,327.4,0.6288,6.51712,5.86448,30200.7,1.33067,16.79526,32.76238,356.415,1.34728,192.16669,0.90412,5.50766,0.90307,4.43861,125.878,31.54017,20.36976,620.965,175.984,125.784,1377.068,14.86554,10.18796,19.88637,0.75646,8.37381,81.298,573.1,13.27,3.52517,18.08618,1.00659,73.504,0.13882,2611.442,20.02804,16801.2,2564.2,18.39821,13428.6,0.66954,172.686,292.952,1.89638,1.21667,1524.856,3.64822,14383.28,0.66514,2.566,73.492,110.475,1962.33,13.3455,34.88488,3.75167,2361.062,1.61898,6.09164,2333.116,50.483,4.91502,12613.6,5.82608,5.959,191948,1043.948,0.69546,1.54838,8.75908,10.59246,9.43233,13656.3,7.44217,1.0456,78.264,47.358,2468.778,11.881,0.88509,1855.29,26.3108,74.867,1.06474,21.62545,1642.06,1.07686,1.78102,8.70616,6684.7,116.895,1.27264,4.178,1.71456,6.11684,9.48636,2452.554,1.60838,0.71043,7.75258,10.44486,77.752,7.79584
123,"2020-12-16 16:16:12",135.739,26749.5,6538.5,103.448,139.504,NULL,3693.1,24.72494,3536.8,26466.2,1.79494,30.052,32.90643,5556.8,0.94538,138.325,1.71099,6.952,1.19476,0.96246,21.90346,327.32,0.6293,6.52064,5.86304,30182.5,1.3309,16.79638,32.69262,356.45,1.34856,191.82518,0.90404,5.50702,0.90115,4.44414,125.724,31.46744,20.34942,620.635,175.98,125.776,1374.759,14.87911,10.1884,19.89806,0.75618,8.38289,81.274,573,13.285,3.52318,18.08434,1.0065,73.472,0.13882,2610.474,20.06733,16801.8,2559.4,18.34711,13423.6,0.66998,172.656,293.247,1.89856,1.21536,1525.704,3.65646,14373.852,0.66562,2.574,73.51,110.475,1960.88,13.34222,34.8094,3.75167,2359.988,1.61756,6.09096,2328.578,50.583,4.93152,12605.2,5.82499,5.975,191829,1044.126,0.69606,1.54682,8.75034,10.59424,9.42216,13647.9,7.44224,1.04564,78.224,47.458,2467.682,11.896,0.88588,1854.152,26.31145,74.988,1.06462,21.64825,1642.536,1.07666,1.78352,8.71755,6683.6,116.786,1.2727,4.183,1.71658,6.12326,9.46317,2452.228,1.60706,0.71036,7.75242,10.4544,77.724,7.7859
124,"2020-12-16 16:36:07",135.532,26799.5,6573.7,103.374,139.55,NULL,3702,24.77788,3557.2,26520.8,1.79536,30.044,32.95608,5585.1,0.94613,138.263,1.71106,6.958,1.1945,0.96332,21.92446,327.91,0.62948,6.51743,5.87114,30259,1.33006,16.7886,32.71786,355.945,1.34984,192.1232,0.90482,5.51457,0.90172,4.43152,125.832,31.51772,20.35901,622.935,175.812,125.76,1374.144,14.8553,10.17322,19.86954,0.75736,8.35752,81.273,573.6,13.273,3.53063,18.08216,1.00722,73.538,0.13882,2608.057,20.05194,16818.4,2561.8,18.3586,13539.8,0.67013,172.5,292.426,1.89758,1.21712,1524.099,3.64091,14379.966,0.66526,2.58,73.496,110.471,1968.48,13.3348,34.83822,3.75167,2359.776,1.61902,6.09504,2329.648,50.723,4.91462,12622,5.82877,5.986,191784,1046.264,0.69562,1.54823,8.7615,10.5742,9.43677,13678.6,7.44186,1.04568,78.29,47.588,2467.094,11.895,0.88488,1854.874,26.3064,74.86,1.06463,21.61155,1641.58,1.07705,1.78242,8.68779,6695.1,116.827,1.27201,4.187,1.71703,6.11389,9.48,2449.615,1.60724,0.71134,7.75253,10.46537,77.726,7.7865
125,"2020-12-16 16:56:02",135.423,26806.9,6582.7,103.353,139.645,NULL,3703.9,24.95698,3557.2,26523,1.79648,30.029,33.18355,5586.6,0.94618,138.2,1.71446,6.954,1.19307,0.96313,22.03751,327.62,0.62837,6.51206,5.87354,30267,1.32963,16.83247,32.94064,355.024,1.35112,193.45962,0.9046,5.51673,0.90299,4.4307,126.092,31.72569,20.4541,622.785,175.694,125.737,1376.506,14.8634,10.17102,19.84902,0.7576,8.33654,81.304,573.2,13.252,3.53411,18.13438,1.00737,73.548,0.13948,2613.537,20.08222,16816.8,2579.2,18.47018,13534.4,0.66901,172.344,291.01,1.89869,1.22003,1524.404,3.63157,14418.87,0.6641,2.587,73.448,110.467,1970.48,13.33177,35.06782,3.75168,2364.23,1.62218,6.09846,2334.755,50.683,4.9067,12638,5.83046,5.993,192224,1049.978,0.69463,1.55097,8.77948,10.56708,9.45831,13699.4,7.44168,1.04595,78.305,47.555,2472.872,11.908,0.88302,1859.819,26.314,74.525,1.06467,21.5685,1642.296,1.07734,1.78334,8.661,6695.9,117.042,1.27122,4.187,1.71762,6.0994,9.51536,2454.94,1.61032,0.71161,7.75246,10.47462,77.732,7.79802
126,"2020-12-16 17:15:57",135.564,26773.2,6591.5,103.33,139.592,NULL,3703.2,24.95794,3558.2,26523,1.7957,30.022,33.1776,5582.4,0.94636,138.231,1.7151,6.964,1.19232,0.9629,22.03388,327.77,0.62834,6.50658,5.87348,30265,1.32934,16.81202,32.94452,355.036,1.35089,193.59707,0.90472,5.51888,0.90378,4.4342,126.156,31.7213,20.44747,623.29,175.724,125.745,1377.928,14.83899,10.169,19.83349,0.75761,8.32846,81.303,573.2,13.25,3.53834,18.11799,1.00708,73.565,0.13932,2615.119,20.04592,16816.8,2579.6,18.48616,13561.4,0.66868,172.438,290.784,1.89758,1.2209,1524.891,3.63164,14430.576,0.66398,2.582,73.468,110.467,1970.43,13.32881,35.06693,3.75173,2366.124,1.62298,6.09972,2339.264,50.683,4.90628,12634.6,5.8319,5.981,192386,1049.54,0.69446,1.55176,8.78337,10.56334,9.46509,13695.4,7.44142,1.04592,78.284,47.548,2474.692,11.9,0.88262,1861.594,26.294,74.58,1.0642,21.536,1643.44,1.0776,1.78282,8.65228,6696.7,117.062,1.27094,4.192,1.71672,6.09489,9.52164,2457.551,1.61157,0.71183,7.75264,10.47246,77.738,7.79794
127,"2020-12-16 17:35:52",135.471,26781.9,6590.8,103.356,139.636,NULL,3703.1,24.97324,3560.2,26534.6,1.79594,30.022,33.19793,5583.4,0.94585,138.2,1.71494,6.971,1.19344,0.96268,22.06024,328.03,0.62852,6.50754,5.86932,30257.5,1.32934,16.78392,32.98518,354.856,1.351,193.6003,0.90472,5.51589,0.90316,4.43,126.113,31.75398,20.46668,623.495,175.646,125.729,1378.134,14.82616,10.17041,19.83457,0.7571,8.33511,81.284,573.6,13.268,3.53858,18.09079,1.00644,73.537,0.1399,2616.826,20.02974,16818.3,2581.2,18.4846,13589.6,0.6688,172.344,290.836,1.8988,1.22019,1525.918,3.63064,14433.808,0.6645,2.586,73.468,110.467,1969.88,13.33208,35.0977,3.75183,2367.504,1.62204,6.09686,2338.764,50.643,4.90492,12636.6,5.83172,5.989,192440,1047.402,0.69469,1.5515,8.776,10.57172,9.45929,13700.9,7.4414,1.04546,78.249,47.498,2475.112,11.898,0.88336,1861.911,26.2064,74.556,1.06409,21.4775,1644.728,1.07786,1.78448,8.66382,6697.1,117.003,1.27152,4.192,1.7179,6.09861,9.50596,2459.196,1.61168,0.71152,7.75234,10.4736,77.749,7.78904
128,"2020-12-16 17:55:47",135.488,26784.5,6589.3,103.381,139.589,NULL,3702.6,25.08668,3559.2,26531.9,1.79462,30.018,33.34006,5577.4,0.9456,138.216,1.71472,6.964,1.1937,0.96364,22.17968,328.03,0.62894,6.50812,5.87212,30264,1.3291,16.79252,33.1213,355.414,1.35025,194.50802,0.90509,5.51522,0.90347,4.43324,126.114,31.91825,20.56794,623.26,175.576,125.737,1380.851,14.84525,10.17273,19.83553,0.75751,8.33901,81.262,573.6,13.271,3.53884,18.10972,1.00672,73.548,0.13958,2620.732,20.04566,16815.6,2594,18.58036,13580.8,0.66962,172.344,291.328,1.89792,1.21988,1528.405,3.63406,14453.902,0.66514,2.586,73.51,110.467,1969.78,13.33572,35.26754,3.75183,2372.038,1.62136,6.09346,2338.48,50.863,4.9069,12631.2,5.83276,5.994,192758,1050.86,0.69489,1.55197,8.76894,10.56795,9.45686,13697.1,7.44136,1.04472,78.306,47.718,2478.108,11.897,0.88405,1864.494,26.16485,74.322,1.06472,21.44845,1648.342,1.07848,1.78262,8.66332,6699.7,116.938,1.27222,4.193,1.71779,6.10008,9.50313,2461.404,1.61052,0.71144,7.75218,10.46738,77.782,7.78843
129,"2020-12-16 18:15:42",135.561,26782,6582,103.29,139.596,NULL,3703.2,25.14715,3558.2,26542.1,1.79589,30.003,33.4139,5575.6,0.94555,138.216,1.71511,6.961,1.19355,0.96416,22.20428,328.61,0.62843,6.50658,5.87476,30271,1.32871,16.80485,33.1805,355.36,1.35158,194.96118,0.90528,5.51665,0.90306,4.43476,126.062,31.9865,20.60324,622.49,175.622,125.729,1379.936,14.83924,10.17138,19.82676,0.75785,8.33284,81.183,573.6,13.262,3.5371,18.11166,1.00694,73.5,0.13932,2620.867,20.05578,16820.4,2597.4,18.60573,13578.4,0.66922,172.376,291.119,1.8993,1.22053,1528.002,3.6331,14458.789,0.6646,2.578,73.534,110.467,1970.98,13.32333,35.3344,3.75183,2372.842,1.62174,6.09344,2336.68,50.893,4.9109,12632,5.83435,5.979,192644,1051.442,0.69418,1.55269,8.77883,10.5681,9.46182,13693.1,7.44136,1.04439,78.278,47.733,2478.15,11.89,0.88306,1865.034,26.17525,74.168,1.06492,21.44525,1647.032,1.07782,1.78356,8.6582,6700.2,116.968,1.27211,4.193,1.7195,6.0966,9.50526,2461.012,1.61057,0.71162,7.75219,10.47786,77.734,7.78753
